"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Ans","dat_AnsReactionTime","dat_Accuracy"
"88","3WETL7AQWUBP2U3DDINY529SQJT353",1,"a",38,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane enrolled in an English course this semester. |She began to worry about her final exam./","Did Jane enroll in a Math course?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",1363,1
"89","3WETL7AQWUBP2U3DDINY529SQJT353",1,"b",39,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats. |The sickness is caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",1261,1
"90","3WETL7AQWUBP2U3DDINY529SQJT353",1,"b",40,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance |that mostly pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",1421,1
"91","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Y",11684,1
"92","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",2753,1
"93","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",2266,1
"94","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"Y",7875,0
"95","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",3164,1
"96","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",1,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital |very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",5997,1
"97","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",2,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tony sat under a tree reading a good book. |He walked home&#44 soaking wet&#44 to change his clothes./","Did Tony sit under a tree reading a book?<br>('O' for no; 'P' for yes)","Y","first","a_7",NA,7,"Y",1849,1
"98","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",3,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The taxidermist stuffed a variety of small animals. |Most of them had been hunting trophies./","Did the taxidermist stuff a variety of dolls?<br>('O' for no; 'P' for yes)","N","first","b_8",NA,8,"N",2315,1
"99","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",4,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Rose was attacked by a man in her apartment. |She found herself too frightened to move./","Did Rose find herself too frightened to speak?<br>('O' for no; 'P' for yes)","N","second","a_13",NA,9,"N",3002,1
"100","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",5,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Richard was invited to Karen's birthday party. |He spent a whole day shopping for the present./","Did Richard spend a whole day shopping?<br>('O' for no; 'P' for yes)","Y","second","a_16",NA,10,"Y",1863,1
"101","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",6,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The policeman tried to find the contraband |the smuggler had hidden in his daughter's doll./","Did the policeman try to find the contraband?<br>('O' for no; 'P' for yes)","Y","first","b_1",NA,11,"Y",2078,1
"102","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",7,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Sharon backed her car out of the driveway. |She went to the bank hoping to get a loan./","Did Sharon back her car within the driveway?<br>('O' for no; 'P' for yes)","N","first","a_2",NA,12,"Y",2066,0
"103","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",8,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Hollywood she saw several celebrities. |Many had recently starred in her favorite film./","Had the celebrities starred in her favorite film? <br>('O' for no; 'P' for yes)","Y","second","b_12",NA,13,"Y",2587,1
"104","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",9,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ann had been attending school with her friend. |She decided to study harder to catch up./","Did Ann decide to ask for a favor from the teacher?<br>('O' for no; 'P' for yes)","N","second","a_11",NA,14,"N",2317,1
"105","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",10,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jake wanted to help the third world people. |He joined the Peace Corps after graduation./","Did Jake join the Peace Corps?<br>('O' for no; 'P' for yes)","Y","second","a_19",NA,15,"Y",1321,1
"106","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",11,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The jester was employed by a king as a professional fool |to be an amusement to the court./","Was the jester employed by a princess?<br>('O' for no; 'P' for yes)","N","first","b_9",NA,16,"N",1594,1
"107","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",12,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bill was on the debating team in high school. |He applied to a program at MIT./","Did Bill join the debating team in high school?<br>('O' for no; 'P' for yes)","Y","first","a_9",NA,17,"Y",2162,1
"108","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",13,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The pilot took off his headset. |He spoke with the new flight attendant about the time of arrival./","Did the pilot take off his headset?<br>('O' for no; 'P' for yes)","Y","first","b_5",NA,18,"Y",3797,1
"109","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",14,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to finish the film&#44 the director worked through the night. |He skipped his evening meal./","Did the producer skip his evening meal?<br>('O' for no; 'P' for yes)","N","second","b_17",NA,19,"Y",1192,0
"110","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",15,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Bob worried that rain would ruin his vacation. |He turned on the TV for a weather report./","Did Bob worry about the snow?<br>('O' for no; 'P' for yes)","N","first","a_1",NA,20,"N",1482,1
"111","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",16,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Before their act&#44 the circus lions wanted the fresh meat |the trainers had kept just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"N",2377,1
"112","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",17,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk. |It can raise your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Y",1467,1
"113","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",18,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast |to spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"N",3759,1
"114","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",19,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed worked with his father in a law office. |They had a heated discussion until midnight./","Did Ed work with his father?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Y",2144,1
"115","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",20,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry found typing errors in his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Y",1245,1
"116","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",21,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park |by tearing through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Y",1527,1
"117","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",22,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money. |He decided on a long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"N",2706,1
"118","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",23,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat was very good at keeping mice away. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Y",1907,1
"119","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",24,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen took the nine o'clock bus to her office. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"N",2732,1
"120","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",25,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill's report card showed that she worked very hard. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"N",2103,1
"121","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",26,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood. |Often it is used in making cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"N",3631,1
"122","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",27,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A strong night wind came in the open window. |The papers on the desk blew off onto the floor./","Did a strong night wind come in the open window?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Y",3096,1
"123","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",28,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope |that have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"N",1557,1
"124","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",29,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake. |She shared with the rest of the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"N",2237,0
"125","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",30,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg borrowed a lot of money to buy a house. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"N",2102,1
"126","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",31,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy felt very dizzy and fainted at her work. |She was carried unconscious to a hospital./","Did Cathy feel comfortable?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"N",2351,1
"127","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",32,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick came home late after his evening class. |A mirror fell down and shattered on the floor./","Did Dick come home late?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Y",1863,1
"128","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",33,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greyhounds are a tall and slender species of dog. |They are often kept as pets or used for racing./","Are Greyhounds often kept as pets?<br>('O' for no; 'P' for yes)","Y","second","b_13",NA,38,"Y",2189,1
"129","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",34,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The Churchill scholarship is given to students nationwide |who are planning to attend Cambridge./","Is the Churchill scholarship given to Oxford students?<br>('O' for no; 'P' for yes)","N","second","b_16",NA,39,"N",2783,1
"130","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",35,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nancy drank too much beer at a party yesterday. |She suffered from a bad hangover this morning./","Did Nancy suffer from a bad hangover?<br>('O' for no; 'P' for yes)","Y","second","a_18",NA,40,"Y",1889,1
"131","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",36,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /An onager was a catapult used in medieval warfare |to throw stones at advancing enemies./","Did the onager throw stones at advancing enemies?<br>('O' for no; 'P' for yes)","Y","second","b_14",NA,41,"Y",2051,1
"132","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",37,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A dog jumped at a little girl eating ice cream. |She was knocked down and shouted for her mother./","Did the dog jump at a little boy?<br>('O' for no; 'P' for yes)","N","first","a_4",NA,42,"N",2230,1
"133","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"a",38,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jane enrolled in an English course this semester. |She began to worry about her final exam./","Did Jane enroll in a Math course?<br>('O' for no; 'P' for yes)","N","first","a_5",NA,43,"N",1537,1
"134","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",39,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Nausea is often experienced on small boats. |The sickness is caused by rough water conditions./","Is nausea caused by poor sailing skills?<br>('O' for no; 'P' for yes)","N","second","b_18",NA,44,"N",3431,1
"135","3FFJ6VRIL2R5XQZV1FO9SDFQSUCI0W",1,"b",40,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The high school counselor offers guidance |that mostly pertains to applying to college./","Does the guidance pertain to the college application?<br>('O' for no; 'P' for yes)","Y","second","b_11",NA,45,"Y",2295,1
"136","3II4UPYCOKACD8O8QZHDGMQVDS9DQS",3,"prac",0.1,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Harry's girlfriend turned down his invitation. |He decided not to go out with her any more./","Was Harry turned down by his girlfriend? <br>('O' for no; 'P' for yes)","Y","prac","prac1",NA,1,"Y",3432,1
"137","3II4UPYCOKACD8O8QZHDGMQVDS9DQS",3,"prac",0.2,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Hoping to buy a new tent&#44 the smart brothers saved the money. |They kept it in their bedroom./","Did the brothers keep the money in their kitchen?<br>('O' for no; 'P' for yes)","N","prac","prac2",NA,2,"N",2019,1
"138","3II4UPYCOKACD8O8QZHDGMQVDS9DQS",3,"prac",0.3,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /John came back home from the city a while ago. |Frantically he searched through the medicine cabinet./","Did John search through the medicine cabinet?<br>('O' for no; 'P' for yes)","Y","prac","prac3",NA,3,"Y",1633,1
"139","3II4UPYCOKACD8O8QZHDGMQVDS9DQS",3,"prac",0.4,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The college student knew she was not ready for the test | she was going to take early Monday./","Did the college student know she was not ready for the class?<br>('O' for no; 'P' for yes)","N","prac","prac4",NA,4,"Y",5939,0
"140","3II4UPYCOKACD8O8QZHDGMQVDS9DQS",3,"prac",0.5,"prac","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Lisa wanted to live closer to her new office. |She opened the paper to the apartment listing./","Did Lisa open the paper to hunt a new job?<br>('O' for no; 'P' for yes)","N","prac","prac5",NA,5,"N",1743,1
"141","3II4UPYCOKACD8O8QZHDGMQVDS9DQS",3,"b",1,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The paramedics ran out of the hospital |very quickly and went to the scene of the car crash./","Did the paramedics go to the location of the car crash?<br>('O' for no; 'P' for yes)","Y","second","b_15","Good!",6,"Y",2323,1
