"","dat_Subject","list","exp","trial","con","fab_stimulus","fab_question","fab_key","qtype","id","fab_instruction","dat_Trial","dat_Window","dat_LoopNumber","dat_LoopPosition","dat_LoopSum","dat_AreaNumber","dat_AreaPosition","dat_AreaSum","dat_Ans","dat_AnsReactionTime","dat_Accuracy","dat_GD","dat_NRO","dat_NRI","dat_PRO","dat_PRI","dat_RPD","dat_SRPD","dat_RRT","dat_TRT","dat_NOF","dat_MFD"
"63","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",16,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Before their act&#44 the circus lions wanted the fresh meat. |The trainers kept it just out of reach./","Did the circus lions want the meat from the audience?<br>('O' for no; 'P' for yes)","N","second","b_19",NA,21,"The trainers kept it just out of reach.",2,2,2,1,2,2,"Y",309,0,191,0,0,0,0,191,191,0,191,1,191
"64","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",17,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk |by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",321,1,201,0,0,0,0,201,201,0,201,1,201
"65","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",17,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk |by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"A jack can be very useful to have in your trunk",2,1,2,1,1,2,"Y",321,1,213,0,0,0,0,213,213,0,213,1,213
"66","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",17,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /A jack can be very useful to have in your trunk |by raising your car if you have a flat tire./","Can a jack be useful?<br>('O' for no; 'P' for yes)","Y","first","b_3",NA,22,"by raising your car if you have a flat tire.",2,2,2,1,2,2,"Y",321,1,383,0,0,0,0,383,383,0,383,1,383
"67","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",18,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast. |They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",308,0,203,0,0,0,0,203,203,0,203,1,203
"68","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",18,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast. |They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"Grunions are fish that migrate along the West Coast.",2,1,2,1,1,2,"Y",308,0,202,0,0,0,0,202,202,0,202,1,202
"69","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",18,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Grunions are fish that migrate along the West Coast. |They spawn on sandy beaches in the spring./","Do Grunions spawn on sandy beaches in the summer?<br>('O' for no; 'P' for yes)","N","second","b_20",NA,23,"They spawn on sandy beaches in the spring.",2,2,2,1,2,2,"Y",308,0,203,0,0,0,0,203,203,0,203,1,203
"70","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",19,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed's father opposed his plan for the future. |They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",443,1,202,0,0,0,0,202,202,0,202,1,202
"71","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",19,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed's father opposed his plan for the future. |They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"Ed's father opposed his plan for the future.",2,1,2,1,1,2,"Y",443,1,214,0,0,0,0,214,214,0,214,1,214
"72","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",19,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ed's father opposed his plan for the future. |They had a heated discussion until midnight./","Did Ed's father oppose his plan?<br>('O' for no; 'P' for yes)","Y","first","a_10",NA,24,"They had a heated discussion until midnight.",2,2,2,1,2,2,"Y",443,1,235,0,0,0,0,235,235,0,235,1,235
"73","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",465,1,236,0,0,0,0,236,236,0,236,1,236
"74","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"Jerry finished working on his manuscript.",2,1,2,1,1,2,"Y",465,1,247,0,0,0,0,247,247,0,247,1,247
"75","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",20,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jerry finished working on his manuscript. |The next day he yelled at his secretary./","Did Jerry yell at his secretary?<br>('O' for no; 'P' for yes)","Y","second","a_17",NA,25,"The next day he yelled at his secretary.",2,2,2,1,2,2,"Y",465,1,248,0,0,0,0,248,248,0,248,1,248
"76","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",355,1,214,0,0,0,0,214,214,0,214,1,214
"77","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"The tornado was devastating to the family in the trailer park.",2,1,2,1,1,2,"Y",355,1,247,0,0,0,0,247,247,0,247,1,247
"78","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",21,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The tornado was devastating to the family in the trailer park. |It tore right through their home./","Was the tornado devastating to the family?<br>('O' for no; 'P' for yes)","Y","first","b_2",NA,26,"It tore right through their home.",2,2,2,1,2,2,"Y",355,1,237,0,0,0,0,237,237,0,237,1,237
"79","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",423,1,191,0,0,0,0,191,191,0,191,1,191
"80","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"After working for years Joe had money",2,1,2,1,1,2,"N",423,1,202,0,0,0,0,202,202,0,202,1,202
"81","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",22,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /After working for years Joe had money |to burn and took a nice long trip to the Bahamas./","Did Joe work for months?<br>('O' for no; 'P' for yes)","N","first","b_7",NA,27,"to burn and took a nice long trip to the Bahamas.",2,2,2,1,2,2,"N",423,1,213,0,0,0,0,213,213,0,213,1,213
"82","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"N",409,0,191,0,0,0,0,191,191,0,191,1,191
"83","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Tom's cat brought a lot of fleas into his bed.",2,1,2,1,1,2,"N",409,0,293,0,1,0,0.5,293,293,191,484,2,242
"84","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",23,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Tom's cat brought a lot of fleas into his bed. |Tom sprayed insecticide all over the room./","Did Tom spray insecticide over the room?<br>('O' for no; 'P' for yes)","Y","second","a_20",NA,28,"Tom sprayed insecticide all over the room.",2,2,2,1,2,2,"N",409,0,146,1,0,0.5,0,708,517,371,517,2,259
"85","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",545,0,270,0,0,0,0,270,270,0,270,1,270
"86","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"Ellen felt really hungry around ten o'clock.",2,1,2,1,1,2,"Y",545,0,225,0,0,0,0,225,225,0,225,1,225
"87","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",24,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Ellen felt really hungry around ten o'clock. |She went to a restaurant to have an early lunch./","Did Ellen go to a restaurant to get some coffee?<br>('O' for no; 'P' for yes)","N","second","a_14",NA,29,"She went to a restaurant to have an early lunch.",2,2,2,1,2,2,"Y",545,0,203,0,0,0,0,203,203,0,203,1,203
"88","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",339,0,259,0,0,0,0,259,259,0,259,1,259
"89","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Jill went to school to take a final exam.",2,1,2,1,1,2,"Y",339,0,180,0,0,0,0,180,180,0,180,1,180
"90","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",25,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Jill went to school to take a final exam. |Her parents were very proud of their daughter./","Did Jill's parents feel proud of their son?<br>('O' for no; 'P' for yes)","N","second","a_15",NA,30,"Her parents were very proud of their daughter.",2,2,2,1,2,2,"Y",339,0,213,0,0,0,0,213,213,0,213,1,213
"91","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",395,0,191,0,0,0,0,191,191,0,191,1,191
"92","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"Brazil wood is a hard and reddish wood",2,1,2,1,1,2,"Y",395,0,202,0,0,0,0,202,202,0,202,1,202
"93","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",26,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Brazil wood is a hard and reddish wood |often used in the making of cabinets and violin bows./","Is Brazil wood soft and reddish? <br>('O' for no; 'P' for yes)","N","first","b_10",NA,31,"often used in the making of cabinets and violin bows.",2,2,2,1,2,2,"Y",395,0,202,0,0,0,0,202,202,0,202,1,202
"94","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",310,1,247,0,0,0,0,247,247,0,247,1,247
"95","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"The grey cloud hung heavily in the sky.",2,1,2,1,1,2,"Y",310,1,203,0,0,0,0,203,203,0,203,1,203
"96","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",27,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The grey cloud hung heavily in the sky. |The papers on the desk blew off onto the floor./","Did the grey cloud hang heavily in the sky?<br>('O' for no; 'P' for yes)","Y","first","a_8",NA,32,"The papers on the desk blew off onto the floor.",2,2,2,1,2,2,"Y",310,1,225,0,0,0,0,225,225,0,225,1,225
"97","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",308,0,202,0,0,0,0,202,202,0,202,1,202
"98","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"In Africa there are two species of kudu antelope.",2,1,2,1,1,2,"Y",308,0,270,0,0,0,0,270,270,0,270,1,270
"99","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",28,"SNT","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /In Africa there are two species of kudu antelope. |They have white stripes across the back./","Are there three species of kudu antelope in Africa?<br>('O' for no; 'P' for yes)","N","first","b_6",NA,33,"They have white stripes across the back.",2,2,2,1,2,2,"Y",308,0,214,0,0,0,0,214,214,0,214,1,214
"100","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",466,1,213,0,0,0,0,213,213,0,213,1,213
"101","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"The birthday girl had enough cake",2,1,2,1,1,2,"Y",466,1,225,0,0,0,0,225,225,0,225,1,225
"102","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"b",29,"MIN","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /The birthday girl had enough cake |to eat and she shared the rest with the kids at the party./","Did the birthday girl have enough cake?<br>('O' for no; 'P' for yes)","Y","first","b_4",NA,34,"to eat and she shared the rest with the kids at the party.",2,2,2,1,2,2,"Y",466,1,182,0,0,0,0,182,182,0,182,1,182
"103","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",353,0,563,0,0,0,0,563,563,0,563,1,563
"104","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"Greg had become increasingly aggressive.",2,1,2,1,1,2,"Y",353,0,224,0,0,0,0,224,224,0,224,1,224
"105","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",30,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Greg had become increasingly aggressive. |His driving became more dangerous day by day./","Did Greg's driving become less dangerous day by day?<br>('O' for no; 'P' for yes)","N","second","a_12",NA,35,"His driving became more dangerous day by day.",2,2,2,1,2,2,"Y",353,0,225,0,0,0,0,225,225,0,225,1,225
"106","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",498,0,169,0,0,0,0,169,169,0,169,1,169
"107","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"Cathy had begun working on the new project.",2,1,2,1,1,2,"Y",498,0,179,0,0,0,0,179,179,0,179,1,179
"108","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",31,"non_causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Cathy had begun working on the new project. |She was carried unconscious to a hospital./","Was Cathy working on her previous project?<br>('O' for no; 'P' for yes)","N","first","a_3",NA,36,"She was carried unconscious to a hospital.",2,2,2,1,2,2,"Y",498,0,191,0,0,0,0,191,191,0,191,1,191
"109","3PB5A5BD0W95JATKWQ9FMGCXLUT7GU",4,"a",32,"causal","/Ready? (the backward key: 'O'; the forward key: 'P')<br> /Dick kicked the living room wall in his fury. |A mirror fell down and shattered on the floor./","Did Dick kick the living room wall?<br>('O' for no; 'P' for yes)","Y","first","a_6",NA,37,"Ready? (the backward key: 'O'; the forward key: 'P')<br>",1,1,1,1,1,1,"Y",308,1,191,0,0,0,0,191,191,0,191,1,191
