dat_Subject,list,display_order,type,id,con,fab_stimulus,fab_question,fab_key,fab_instruction,fab_feedback,dat_Trial,dat_LoopNumber,dat_LoopSum,dat_AreaNumber,dat_AreaSum,dat_Ans,dat_AnsReactionTime,dat_Accuracy,dat_GD,dat_NRO,dat_NRI,dat_PRO,dat_PRI,dat_RPD,dat_SRPD,dat_RRT,dat_TRT,dat_NOF,dat_MFD
201,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,1,3,N,10392,1,963,0,1,0.0000,0.5000,963,963,1653,2616,2,1308
201,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,2,2,N,10392,1,760,1,1,0.3333,0.3333,760,760,1218,1978,3,659
201,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,3,4,N,10392,1,3411,1,3,0.2000,0.6000,3411,3411,3345,6756,5,1351
201,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,4,2,N,10392,1,1235,3,3,0.4286,0.4286,1235,1235,3950,5185,7,741
201,1,37,target,target_20,C,/+/The foreign client * who was * answered about the contract * praised on * secretary's patience./,Did the client answer about the contract?,N,,0,43,2,13,5,2,N,10392,1,3255,3,0,0.7500,0.0000,15710,5544,2289,5544,4,1386
201,1,38,filler,filler_23,,/+/All citizens celebrated the New Year cheerfully with a dance party./,Did all citizens have a dance party?,Y,,0,44,1,1,1,1,Y,2904,1,798,0,0,0.0000,0.0000,798,798,0,798,1,798
201,1,38,filler,filler_23,,/+/All citizens celebrated the New Year cheerfully with a dance party./,Did all citizens have a dance party?,Y,,0,44,2,11,1,11,Y,2904,1,12390,0,0,0.0000,0.0000,12390,12390,0,12390,1,12390
201,1,39,filler,filler_34,,/+/The pretty lady was a highly skilled worker who lived near the school./,Was the pretty lady a highly skilled worker?,Y,,0,45,1,1,1,1,Y,1999,1,2392,0,0,0.0000,0.0000,2392,2392,0,2392,1,2392
201,1,39,filler,filler_34,,/+/The pretty lady was a highly skilled worker who lived near the school./,Was the pretty lady a highly skilled worker?,Y,,0,45,2,13,1,13,Y,1999,1,18728,0,0,0.0000,0.0000,18728,18728,0,18728,1,18728
201,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,1,3,N,1152,1,1350,0,0,0.0000,0.0000,1350,1350,0,1350,1,1350
201,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,2,2,N,1152,1,693,0,0,0.0000,0.0000,693,693,0,693,1,693
201,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,3,4,N,1152,1,1430,0,1,0.0000,0.5000,1430,1430,1535,2965,2,1483
201,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,4,1,N,1152,1,377,1,1,0.3333,0.3333,377,377,694,1071,3,357
201,1,40,target,target_14,C,/+/The fat woman * who was * sold a beautiful dress * left * the store happily./,Did the woman sell a dress?,N,,0,46,2,13,5,3,N,1152,1,4433,1,0,0.5000,0.0000,7454,5225,792,5225,2,2613
201,1,41,filler,filler_1,,/+/The tall woman had a walk with her husband last night./,Did the woman had a walk alone? ,N,,0,47,1,1,1,1,N,2030,1,1089,0,0,0.0000,0.0000,1089,1089,0,1089,1,1089
201,1,41,filler,filler_1,,/+/The tall woman had a walk with her husband last night./,Did the woman had a walk alone? ,N,,0,47,2,11,1,11,N,2030,1,4747,0,0,0.0000,0.0000,4747,4747,0,4747,1,4747
201,1,42,filler,filler_11,,/+/The young student won the first place in the competition on Wednesday./,Did the young student win the competition?,Y,,0,48,1,1,1,1,Y,1686,1,477,0,0,0.0000,0.0000,477,477,0,477,1,477
201,1,42,filler,filler_11,,/+/The young student won the first place in the competition on Wednesday./,Did the young student win the competition?,Y,,0,48,2,12,1,12,Y,1686,1,9697,0,0,0.0000,0.0000,9697,9697,0,9697,1,9697
201,1,43,filler,filler_29,,/+/The poor parents were not able to send their children to school./,Could the parents afford their children to school?,N,,0,49,1,1,1,1,N,3060,1,767,0,0,0.0000,0.0000,767,767,0,767,1,767
201,1,43,filler,filler_29,,/+/The poor parents were not able to send their children to school./,Could the parents afford their children to school?,N,,0,49,2,12,1,12,N,3060,1,4575,0,0,0.0000,0.0000,4575,4575,0,4575,1,4575
201,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,1,1,1,1,Y,1750,1,1012,0,0,0.0000,0.0000,1012,1012,0,1012,1,1012
201,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,1,3,Y,1750,1,946,0,0,0.0000,0.0000,946,946,0,946,1,946
201,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,2,4,Y,1750,1,1673,0,1,0.0000,0.5000,1673,1673,1904,3577,2,1789
201,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,3,1,Y,1750,1,646,1,1,0.3333,0.3333,646,646,1085,1731,3,577
201,1,44,target,target_3,G,/+/A silly boy * called during the play * left * the theater quickly./,Did somebody call the boy during the play?,Y,,0,50,2,11,4,3,Y,1750,1,3655,1,0,0.5000,0.0000,10672,7683,4028,7683,2,3842
201,1,45,filler,filler_14,,/+/The professor told that gesture was an important tool to convey messages./,Did the professor tell the importance of gesture?,Y,,0,51,1,1,1,1,Y,4214,1,1131,0,0,0.0000,0.0000,1131,1131,0,1131,1,1131
201,1,45,filler,filler_14,,/+/The professor told that gesture was an important tool to convey messages./,Did the professor tell the importance of gesture?,Y,,0,51,2,12,1,12,Y,4214,1,6705,0,0,0.0000,0.0000,6705,6705,0,6705,1,6705
201,1,46,filler,filler_31,,/+/The tour guide gave some helpful suggestions which made the trip perfect./,Were the tour guide's suggestions useless?,N,,0,52,1,1,1,1,N,3590,1,698,0,0,0.0000,0.0000,698,698,0,698,1,698
201,1,46,filler,filler_31,,/+/The tour guide gave some helpful suggestions which made the trip perfect./,Were the tour guide's suggestions useless?,N,,0,52,2,12,1,12,N,3590,1,23213,0,0,0.0000,0.0000,23213,23213,0,23213,1,23213
201,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,1,1,1,1,N,4074,1,970,0,0,0.0000,0.0000,970,970,0,970,1,970
201,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,1,3,N,4074,1,1293,0,0,0.0000,0.0000,1293,1293,0,1293,1,1293
201,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,2,2,N,4074,1,834,0,1,0.0000,0.5000,834,834,765,1599,2,800
201,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,3,4,N,4074,1,2344,1,1,0.3333,0.3333,2344,2344,1695,4039,3,1346
201,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,4,1,N,4074,1,1973,1,0,0.5000,0.0000,4856,2396,423,2396,2,1198
201,1,47,target,target_16,C,/+/Several angry workers * who were * told about low wages * decided * to have a protest./,Did the workers tell about low wages?,N,,0,53,2,14,5,4,N,4074,1,2242,0,0,0.0000,0.0000,2242,2242,0,2242,1,2242
201,1,48,filler,filler_32,,/+/The science lecture competition held last month was a big success./,Was the science lecture competition a big success?,Y,,0,54,1,1,1,1,Y,3216,1,564,0,0,0.0000,0.0000,564,564,0,564,1,564
201,1,48,filler,filler_32,,/+/The science lecture competition held last month was a big success./,Was the science lecture competition a big success?,Y,,0,54,2,11,1,11,Y,3216,1,7716,0,0,0.0000,0.0000,7716,7716,0,7716,1,7716
201,1,49,filler,filler_12,,/+/The engineer said that the price of the house was too high./,Was the house cheap? ,N,,0,55,1,1,1,1,N,2264,1,524,0,0,0.0000,0.0000,524,524,0,524,1,524
201,1,49,filler,filler_12,,/+/The engineer said that the price of the house was too high./,Was the house cheap? ,N,,0,55,2,12,1,12,N,2264,1,4412,0,0,0.0000,0.0000,4412,4412,0,4412,1,4412
201,1,50,filler,filler_9,,/+/The old uncle was woken up by the strong earthquake./,Was the uncle woken up by the earthquake?,Y,,0,56,1,1,1,1,Y,3747,1,743,0,0,0.0000,0.0000,743,743,0,743,1,743
201,1,50,filler,filler_9,,/+/The old uncle was woken up by the strong earthquake./,Was the uncle woken up by the earthquake?,Y,,0,56,2,10,1,10,Y,3747,1,11681,0,0,0.0000,0.0000,11681,11681,0,11681,1,11681
201,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,1,1,1,1,N,1064,1,606,0,0,0.0000,0.0000,606,606,0,606,1,606
201,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,1,3,N,1064,1,1116,0,1,0.0000,0.5000,1116,1116,1081,2197,2,1099
201,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,2,3,N,1064,1,1008,1,1,0.3333,0.3333,1008,1008,1851,2859,3,953
201,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,3,1,N,1064,1,581,1,1,0.3333,0.3333,581,581,680,1261,3,420
201,1,51,target,target_17,G,/+/The hungry child * bought a chocolate * followed * his mother closely./,Did the child buy a chocolate?,N,,0,57,2,10,4,3,N,1064,1,4099,1,0,0.5000,0.0000,8449,4837,738,4837,2,2419
201,1,52,filler,filler_3,,/+/The ticket enabled the guest to have a free meal in a Chinese restaurant./,Did the ticket enable a free meal?,Y,,0,58,1,1,1,1,Y,2898,1,539,0,0,0.0000,0.0000,539,539,0,539,1,539
201,1,52,filler,filler_3,,/+/The ticket enabled the guest to have a free meal in a Chinese restaurant./,Did the ticket enable a free meal?,Y,,0,58,2,14,1,14,Y,2898,1,18193,0,0,0.0000,0.0000,18193,18193,0,18193,1,18193
201,1,53,filler,filler_39,,/+/The young boy spent a great deal of money on English learning books./,Did the young boy spend a great deal of money?,Y,,0,59,1,1,1,1,Y,2404,1,3202,0,0,0.0000,0.0000,3202,3202,0,3202,1,3202
201,1,53,filler,filler_39,,/+/The young boy spent a great deal of money on English learning books./,Did the young boy spend a great deal of money?,Y,,0,59,2,13,1,13,Y,2404,1,6320,0,0,0.0000,0.0000,6320,6320,0,6320,1,6320
201,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the stuident of the meeting?,Y,,0,60,1,1,1,1,Y,5991,1,907,0,0,0.0000,0.0000,907,907,0,907,1,907
201,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the stuident of the meeting?,Y,,0,60,2,14,1,3,Y,5991,1,536,0,2,0.0000,0.6667,536,536,1469,2005,3,668
201,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the stuident of the meeting?,Y,,0,60,2,14,2,2,Y,5991,1,1151,2,1,0.5000,0.2500,2036,1554,1408,2559,4,640
201,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the stuident of the meeting?,Y,,0,60,2,14,3,4,Y,5991,1,1052,1,1,0.3333,0.3333,1052,1052,3235,4287,3,1429
201,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the stuident of the meeting?,Y,,0,60,2,14,4,2,Y,5991,1,709,1,1,0.3333,0.3333,709,709,1466,2175,3,725
201,1,54,target,target_11,C,/+/The university student * who was * informed of the meeting * got up * in a hurry./,Did someone inform the stuident of the meeting?,Y,,0,60,2,14,5,3,Y,5991,1,3149,1,0,0.5000,0.0000,12180,5487,2338,5487,2,2744
201,1,55,filler,filler_28,,/+/The new restaurant became more and more popular with families./,Did the new restaurant become unpopular?,N,,0,61,1,1,1,1,N,13560,1,3982,0,0,0.0000,0.0000,3982,3982,0,3982,1,3982
201,1,55,filler,filler_28,,/+/The new restaurant became more and more popular with families./,Did the new restaurant become unpopular?,N,,0,61,2,10,1,10,N,13560,1,4633,0,0,0.0000,0.0000,4633,4633,0,4633,1,4633
201,1,56,filler,filler_8,,/+/The postman used up all his energy in the busy afternoon./,Did the postman use up his energy?,Y,,0,62,1,1,1,1,Y,1673,1,4808,0,0,0.0000,0.0000,4808,4808,0,4808,1,4808
201,1,56,filler,filler_8,,/+/The postman used up all his energy in the busy afternoon./,Did the postman use up his energy?,Y,,0,62,2,11,1,11,Y,1673,1,12434,0,0,0.0000,0.0000,12434,12434,0,12434,1,12434
201,1,57,filler,filler_4,,/+/The teacher did not suggest that the whole book should be read./,Did the teacher suggest reading the whole book?,N,,0,63,1,1,1,1,N,1938,1,1328,0,0,0.0000,0.0000,1328,1328,0,1328,1,1328
201,1,57,filler,filler_4,,/+/The teacher did not suggest that the whole book should be read./,Did the teacher suggest reading the whole book?,N,,0,63,2,12,1,12,N,1938,1,4781,0,0,0.0000,0.0000,4781,4781,0,4781,1,4781
201,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,1,1,1,1,N,2592,1,470,0,0,0.0000,0.0000,470,470,0,470,1,470
201,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,1,3,N,2592,1,715,0,0,0.0000,0.0000,715,715,0,715,1,715
201,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,2,5,N,2592,1,4291,0,0,0.0000,0.0000,4291,4291,0,4291,1,4291
201,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,3,1,N,2592,1,346,0,0,0.0000,0.0000,346,346,0,346,1,346
201,1,58,target,target_19,G,/+/The kind grandma * brought a New Year present * gave * her grandson money in return./,Did the grandma bring a present?,N,,0,64,2,14,4,5,N,2592,1,3226,0,0,0.0000,0.0000,3226,3226,0,3226,1,3226
201,1,59,filler,filler_40,,/+/Twenty students were asked to vote on when to repair the dormitory./,Were forty students asked to vote?,N,,0,65,1,1,1,1,Y,3715,0,1890,0,0,0.0000,0.0000,1890,1890,0,1890,1,1890
201,1,59,filler,filler_40,,/+/Twenty students were asked to vote on when to repair the dormitory./,Were forty students asked to vote?,N,,0,65,2,12,1,12,Y,3715,0,7481,0,0,0.0000,0.0000,7481,7481,0,7481,1,7481
201,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,1,3,N,8644,0,1319,0,0,0.0000,0.0000,1319,1319,0,1319,1,1319
201,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,2,2,N,8644,0,673,0,0,0.0000,0.0000,673,673,0,673,1,673
201,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,3,4,N,8644,0,1737,0,0,0.0000,0.0000,1737,1737,0,1737,1,1737
201,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,4,1,N,8644,0,491,0,0,0.0000,0.0000,491,491,0,491,1,491
201,1,60,target,target_5,C,/+/Many small stones * that were * dropped from the cliff * damaged * passing cars below./,Did somebody drop many stones from the cliff?,Y,,0,66,2,13,5,3,N,8644,0,2471,0,0,0.0000,0.0000,2471,2471,0,2471,1,2471
202,2,p1,practice,practice_1,,/+/The patient listened to the doctor's advice after he felt hopeless./,Did the patient follow the doctor?,Y,ins.jpg,1,1,2,11,1,11,N,11740,0,11471,0,0,0.0000,0.0000,11471,11471,0,11471,1,11471
202,2,p2,practice,practice_2,,/+/The visitors knew little about how the painting was created./,Did the visitors know how the painting was created?,N,,1,2,1,1,1,1,N,3929,1,1141,0,0,0.0000,0.0000,1141,1141,0,1141,1,1141
202,2,p2,practice,practice_2,,/+/The visitors knew little about how the painting was created./,Did the visitors know how the painting was created?,N,,1,2,2,10,1,10,N,3929,1,9400,0,0,0.0000,0.0000,9400,9400,0,9400,1,9400
202,2,p3,practice,practice_3,,/+/The old lady lived further away from the city center./,Did the old lady live in the city center?,N,,1,3,1,1,1,1,N,1880,1,2542,0,0,0.0000,0.0000,2542,2542,0,2542,1,2542
202,2,p3,practice,practice_3,,/+/The old lady lived further away from the city center./,Did the old lady live in the city center?,N,,1,3,2,10,1,10,N,1880,1,7960,0,0,0.0000,0.0000,7960,7960,0,7960,1,7960
202,2,p4,practice,practice_4,,/+/The maid looked at the hostess with a nervous smile./,Did the maid feel nervous? ,Y,,1,4,1,1,1,1,Y,1930,1,1591,0,0,0.0000,0.0000,1591,1591,0,1591,1,1591
202,2,p4,practice,practice_4,,/+/The maid looked at the hostess with a nervous smile./,Did the maid feel nervous? ,Y,,1,4,2,10,1,10,Y,1930,1,6704,0,0,0.0000,0.0000,6704,6704,0,6704,1,6704
202,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,1,1,1,1,N,2363,1,734,0,0,0.0000,0.0000,734,734,0,734,1,734
202,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,1,3,N,2363,1,1897,0,1,0.0000,0.5000,1897,1897,2652,4549,2,2275
202,2,p5,practice,practice_5,,/+/The young lady * sent a red rose * became * really embarrassed./,Did the lady send a red rose?,N,,1,5,2,10,2,4,N,2363,1,3239,1,1,0.3333,0.3333,3239,3239,8975,12214,3,4071
